date,discharge,source_gage,stage,stage_source
1976-04-16,489000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-17,462000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-18,436000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-19,418000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-20,403000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-21,389000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-22,451000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-23,508000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-24,522000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-25,526000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-26,526000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-27,515000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-28,495000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-29,473000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-04-30,453000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-01,413000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-02,399000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-03,380000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-04,362000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-05,360000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-06,369000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-07,374000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-08,380000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-09,395000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-10,414000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-11,431000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-12,435000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-13,420000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-14,393000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-15,368000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-16,346000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-17,331000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-18,312000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-19,299000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-20,303000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-21,321000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-22,344000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-23,373000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-24,403000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-25,428000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-26,443000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-27,451000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-28,447000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-29,435000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-30,411000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-05-31,375000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-01,339000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-02,312000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-03,291000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-04,273000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-05,259000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-06,264000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-07,271000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-08,274000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-09,277000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-10,282000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-11,295000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-12,316000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-13,333000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-14,345000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-15,358000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-16,367000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-17,370000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-18,372000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-19,367000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-20,363000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-21,360000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-22,360000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-23,370000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-24,390000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-25,407000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-26,409000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-27,399000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-28,382000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-29,368000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-06-30,370000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-01,369000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-02,365000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-03,362000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-04,359000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-05,362000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-06,372000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-07,394000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-08,404000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-09,402000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-10,387000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-11,368000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-12,353000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-13,337000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-14,326000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-15,321000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-16,311000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-17,299000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-18,298000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-19,307000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-20,309000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-21,300000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-22,283000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-23,271000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-24,262000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-25,249000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-26,238000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-27,238000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-28,245000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-29,254000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-30,262000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-07-31,270000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-01,275000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-02,272000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-03,259000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-04,249000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-05,248000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-06,253000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-07,258000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-08,255000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-09,242000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-10,220000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-11,206000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-12,203000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
1976-08-13,204000,"MISSISSIPPI RIVER AT HELENA, AR",NaN,NaN
